Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record,LCA_prediction,LCA_raw_response,LCA_elapsed_s,abstract_missing
J,"Sinik, B; Tosic, A",,,,"Sinik, Bogdan; Tosic, Aleksandar",,,Testing life-cycle assessment data quality with Benford's law reveals geographic variation,ECOLOGICAL INFORMATICS,,,,Article,,,,,,,,"Life-Cycle Assessment (LCA) is a methodology that is used extensively for evaluating the environmental impacts of products and processes throughout their lifetime. The method is highly dependent on the quality and accuracy of the underlying data. Moreover, the data acquisition process can be subjective, raising concerns about potential inconsistencies. In this study, we perform Benford's law conformity tests (first digit) on all numerical data in ecoinvent, focusing on individual compartments (air, water, soil, and natural resources) and environmental elementary flows (carbon, toxic substances, greenhouse gases, and heavy metals), and discrepancies across continents are examined. Life Cycle Inventory data met the requirements of Benford's law and generally exhibited high conformity. Substantial differences in conformity were observed between Africa and Europe. Individual processes and measurements were inspected to further isolate potential sources of the non-conformity. The statistical significance of the results was increased using open-source databases available on OpenLCA Nexus, including WorldSteel, OzLCI2019, ELCD, NEEDS, BioenergieDat, and Exiobase. Finally, the Environmental Performance Index (EPI) was used, and a strong correlation between continental Benford conformity results and corresponding EPI scores was observed. The findings suggest that discrepancies in conformity across continents reflect differences in data transparency and reporting practices. European datasets generally show higher conformity, likely owing to the use of more standardized methodologies. In contrast, data from regions with limited infrastructure or less established LCA practices tend to show lower conformity. Benford's law offers a simple and computationally efficient alternative to conventional data quality assessments without requiring additional metadata or probabilistic modeling. Its application can support the detection of systemic biases and improve the reliability of LCA-based indicators such as environmental product declarations.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,DEC,2025,90.0,,,,,,,,103227,10.1016/j.ecoinf.2025.103227,0,,JUN 2025,,,,,3ZS4R,,,,,,WOS:001512863400001,0,1,1,4.44,False
J,"Limam, Z; Azzaro-Pantel, C; Hajjaji, N; Romdhane, M; Bouajila, J",,,,"Limam, Zouhour; Azzaro-Pantel, Catherine; Hajjaji, Noureddine; Romdhane, Mehrez; Bouajila, Jalloul",,,From process simulation to life cycle assessment: Generating life cycle inventory for the eco-design of essential oil extraction-A case study on Eucalyptus intertexta,COMPUTERS & CHEMICAL ENGINEERING,,,,Article,,,,,,,,"Essential oils from aromatic plants are increasingly sought after for applications in the food, cosmetic, and pharmaceutical sectors. This study investigates and compares two eco-friendly extraction processes for essential oils derived from Tunisian Eucalyptus leaves: supercritical fluid extraction and water distillation extraction. A comprehensive environmental impact assessment was conducted using Life Cycle Assessment with a functional unit of 1 kg of essential oil to enable direct comparison. Process modeling using Aspen Plus (R) simulation software is used to generate Life Cycle Inventory of both processes. The Unifac-Dortmund model was employed to estimate liquid-phase activity coefficients, while the Hayden-O'Connell equation of state simulated vapor-phase behavior. The processes were scaled from laboratory and pilot levels to industrial production, achieving an annual capacity of 9 tons of essential oil. Results show that supercritical fluid extraction, which uses CO2 in a supercritical state, is significantly more energy-efficient and environmentally sustainable. Producing 1 kg of essential oil via supercritical fluid extraction required only 1.4 MJ of energy and resulted in 2.32 kg of CO2-equivalent emissions, compared to water distillation extraction, which consumed 12.44 MJ of energy and resulted in 5.51 kg of CO2-equivalent emissions. To further enhance the sustainability of supercritical fluid extraction, hydrosol-a by-product of distillation-was valorized. Additionally, waste by-products were combusted to generate electricity and heat, which were reintegrated into the process, improving overall energy efficiency. An economic allocation approach was applied to distribute environmental impacts fairly across the coproducts. This study highlights the environmental and energy performance of supercritical fluid extraction, emphasizing its potential for scaling as a sustainable alternative to conventional extraction methods.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,SEP,2025,200.0,,,,,,,,109140,10.1016/j.compchemeng.2025.109140,0,,MAY 2025,,,,,2YQ0G,,,,,,WOS:001494430200001,0,1,1,5.12,False
J,"Vernica, T; Veluri, B; Ramanujan, D",,,,"Vernica, Teodor; Veluri, Badrinath; Ramanujan, Devarajan",,,Feature-centric allocation and visualization of primary manufacturing process life cycle inventory data,JOURNAL OF MANUFACTURING SYSTEMS,,,,Article,,,,,,,,"Detailed machine-specific data are critical for accurate sustainability assessment and for supporting design decisions to reduce environmental impacts from manufacturing. However, obtaining, analyzing, and interpreting such fine-grained measurements can be challenging and inefficient. Existing methods for the above are timeconsuming, do not fully capture process variability over time, and do not relate primary manufacturing data back to design decision-making. In this work, we propose a methodology to programmatically disaggregate process-level life cycle inventory data measurements, and relate it to both operations (i.e., activities or subprocesses) within the process and the geometric features created or affected by the process. We do this by leveraging the underlying machine code used to manufacture the part, in this case G-code, and by providing a scalable definition scheme for the corresponding operations, geometric features, and the relationship between them. Results can be used to generate targeted, actionable insights into process setup and product design improvements to address environmental impacts of manufacturing processes.",,,,,,,,,,,,,,,,ELSEVIER SCI LTD,London,"125 London Wall, London, ENGLAND",,,,,,DEC,2025,83.0,,,,,,557.0,576.0,,10.1016/j.jmsy.2025.10.006,0,,OCT 2025,,,,,9JB1Q,,,,,,WOS:001607540900001,0,1,1,4.85,False
J,"Kamali, AK; Isayev, J; Laratte, B; Sonnemann, G",,,,"Kamali, A. Kamal; Isayev, Javid; Laratte, Bertrand; Sonnemann, Guido",,,Harmonizing life cycle assessment studies of emerging technologies: The case of virgin and recycled carbon fibers,RESOURCES CONSERVATION AND RECYCLING,,,,Article,,,,,,,,"The use of carbon fibers has expanded beyond aerospace to renewable energy and automotive sectors, driving demand for low-cost, eco-friendly alternatives to energy-intensive PAN-based production. This study Identified 28 Life cycle assessment (LCA) articles, encompassing 56 inventories for virgin and recycled carbon fibers. Following a screening process, 10 inventories representing distinct technologies were harmonized by aligning functional units, system boundaries, and background systems for meaningful comparison. Supercritical hydrolysis, a promising alternative, showed the lowest environmental impact, while energy-autonomous pyrolysis exhibited negative greenhouse gas emissions but produced fibers with 80 % of virgin tensile strength. This study represents the first attempt to harmonize LCAs of emerging technologies, addressing incomparability issues in published research to enable meaningful comparisons. It evaluates the reproducibility of LCA studies and offers recommendations for improvement. Additionally, it provides insights into the environmental impacts of emerging carbon fiber production and recycling technologies.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,JUN 30,2025,220.0,,,,,,,,108323,10.1016/j.resconrec.2025.108323,0,,APR 2025,,,,,2ER9A,,,,,,WOS:001480873100001,0,1,1,4.48,False
J,"Güreli, N; Meyer, JC; Walther, G",,,,"Gureli, Nil; Meyer, Jorn-Christian; Walther, Grit",,,Towards comparable life cycle assessments: Remodeling-based harmonization of polylactic acid waste depolymerization studies,SUSTAINABLE PRODUCTION AND CONSUMPTION,,,,Article,,,,,,,,"As the use of polylactic acid (PLA) bioplastics grows, sustainable waste management options such as depolymerization become increasingly important. Evaluating its environmental impact relies on life cycle assessment (LCA), but differences in methodological choices (e.g., LCIA method), product system characteristics (e.g., geographical scope), and modeling environment (e.g., software) often lead to incomparable results. This study examined how such variations affect LCA results for PLA depolymerization through a two-stage approach, consisting of (i) a comparative assessment of all 9 life cycle inventory (LCI) datasets identified in the literature (from 6 studies up to December 2023), which revealed key inconsistencies such as insufficient process detail and data gaps on additives and catalysts, and (ii) a remodeling-based harmonization of the studies using consistent LCA parameters, addressing often overlooked factors including database choice, geographic location, and life cycle impact assessment (LCIA) method. The harmonized results show that the choice of LCI database significantly affects outcomes, especially regarding substitution products. Geographic differences related to energy mix also have notable impacts, while the LCIA method choice has minimal effect. The harmonized global warming potential (GWP) of PLA depolymerization ranges from-2869 to-1378 kg CO2-eq per megagram (Mg, 1000 kg) of PLA waste. This remodeling-based harmonization can be applied across different fields to improve the consistency and comparability of LCA studies, enabling assessments that can reflect the actual performance of different product systems. The findings highlight the need for transparency in LCA assumptions; therefore, we provide recommendations to improve the reliability and reproducibility of future studies.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,NOV 1,2025,60.0,,,,,,,,,10.1016/j.spc.2025.08.015,0,,SEP 2025,,,,,8ZF4L,,,,,,WOS:001600847900001,0,1,1,3.36,False
J,"Kallitsis, E; Avramidis, P",,,,"Kallitsis, Evangelos; Avramidis, Pavlos",,,Life cycle assessment of aquaculture production in Greece,CLEANER ENVIRONMENTAL SYSTEMS,,,,Article,,,,,,,,"This study presents a comprehensive life cycle assessment of aquaculture, focusing on gilthead seabream, European seabass, meagre, and red seabream within the Greek industry, a major producer in the EU with a 131,250 tonne output in 2021. Data were sourced from Hellenic Aquaculture Producers Organisation members, representing about 20% of the Greek market, covering the entire production chain including hatcheries, farms, and packaging facilities. The system boundaries were expanded compared to preceding literature to include fry production based on primary data in addition to feed production, fish rearing, and packaging. Environmental impacts were assessed across nine impact categories, with global warming potentials ranging from 2,270 to 4,161 kg CO2-eq per tonne for gilthead seabream and red seabream, respectively. Fish feed and fry production were significant contributors to most impact categories, except eutrophication, which was dominated by rearing. Key parameters causing inter-species variations were the feed conversion ratio and juvenile input. The study also contributes detailed inventory tables for the foreground system, covering production and packaging stages. The findings highlight how actions across the Greek aquaculture production chain could mitigate environmental impacts, in addition to providing a comprehensive dataset to enhance methodological rigor in future Mediterranean aquaculture LCA studies.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,MAR,2025,16.0,,,,,,,,100261,10.1016/j.cesys.2025.100261,0,,JAN 2025,,,,,W7S4V,,,,,,WOS:001420525000001,0,1,1,4.93,False
J,"Tao, XY; Ma, SG; Wang, T; Yang, XT; Cheng, R; Jiang, X",,,,"Tao, Xinyu; Ma, Shenggui; Wang, Tian; Yang, Xiaotong; Cheng, Rui; Jiang, Xia",,,China's Life Cycle Assessment Research in Crop Farming: Development and Challenges,RESULTS IN ENGINEERING,,,,Article,,,,,,,,"The products and by-products of crop farming are one of the critical sources of feedstocks for manufacturing. Therefore, the extent and depth of life cycle assessment (LCA) research in crop farming would significantly influence the development and construction of a nation's LCA framework. To promote the development of LCA work in China's crop farming, this study filtered 148 papers published from 2003 to 2023 for a bibliometric analysis, and compared some of the datasets of crop products in from four LCA databases, thereby describing research development and hotspots of Chinese LCA research of crop farming. From descriptive statistical data, the number and quality of publications in this field generally showed an increasing trend, indicating the emphasis from Chinese government. From the filtering process and performance analysis, five clusters could be identified. Optimization of agricultural management and improvement of smallholder farming systems were the major hotspots. However, the data quality and gathering process of life cycle inventory (LCI) have deficiencies. Simplistic environmental impact category is also an obstacle to improving Chinese agricultural LCA studies. As for the database, the uneven distribution of crop types in available LCI datasets leaves substantial research gaps. Temporal, climatic, geographic and methodological variations complicate the integration of information. To solve these problems in future development, establishing a standardized LCA template through cooperation among related organizations could offer a viable scheme.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,JUN,2025,26.0,,,,,,,,104922,10.1016/j.rineng.2025.104922,0,,APR 2025,,,,,1XZ0H,,,,,,WOS:001476310100001,0,1,1,4.38,False
J,"Ihoume, I; Van Noord, M; Augusto, A",,,,"Ihoume, Ilham; Van Noord, Michiel; Augusto, Andre",,,Toward a transparent life cycle assessment of photovoltaic systems: Addressing regulatory and methodological challenges,ENVIRONMENTAL IMPACT ASSESSMENT REVIEW,,,,Article,,,,,,,,"Photovoltaic (PV) systems are central to global decarbonization, but their assessed environmental impacts vary due to inconsistencies in life cycle assessment (LCA) methodologies. These differences hinder comparability and the development of a transparent sustainability framework. To address this issue, this review systematically synthesizes PV LCA studies across five continents. The analysis highlights variations in system boundaries, functional units, data quality, and regulatory frameworks, revealing that methodological coherence is strongly shaped by regional policy and data infrastructure. Europe, supported by stringent regulations and localized inventories, demonstrates high methodological alignment. In contrast, Africa and Latin America face major data gaps, with over 90 % of studies relying on non local inventories, creating uncertainty in the results. Building on these findings, this study proposes key harmonization strategies, including enhanced transparency, the adoption of standardized guidelines such as IEA PVPS Task 12, and the targeted development of regional life cycle inventory databases. These measures provide policymakers, industry, and researchers with a practical framework to strengthen the reliability and comparability of PV sustainability assessments, supporting solar energy's role in a low carbon future. Future research should prioritize the expansion of localized datasets and the integration of dynamic LCA approaches to capture rapid technological evolution and circular economy principles.",,,,,,,,,,,,,,,,ELSEVIER SCIENCE INC,NEW YORK,"STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA",,,,,,APR,2026,118.0,,,,,,,,108290,10.1016/j.eiar.2025.108290,0,,DEC 2025,,,,,T0189,,,,,,WOS:001637175500001,0,1,1,5.36,False
J,"Dhanesh, T; Giri, BS; Ravivarman, R; Chellam, PV",,,,"Dhanesh, Theertha; Giri, Balendu Shekhar; Ravivarman, R.; Chellam, Padmanaban Velayudhaperumal",,,Integrating the Life Cycle Assessment (LCA) framework guided evaluation towards substrate selection for the bioprocessing of polyhydroxyalkanoates (PHAs),BIOMASS & BIOENERGY,,,,Article,,,,,,,,"Polyhydroxyalkanoates (PHAs) are biodegradable bioplastics produced through microbial fermentation and are considered a sustainable alternative to petroleum-based plastics. Life Cycle Assessment (LCA) is used to examine the environmental impacts involved in the overall production of PHAs. Though the use of PHAs is regarded as more eco-friendly due to their biodegradability, LCA is a promising approach to assess whether the entire process complies with the concept of sustainability. This study presents a detailed Life Cycle Inventory (LCI) of PHA production using ten carbon-based feedstocks, developed in OpenLCA with the Ecoinvent v3.8 database. The substrates were classified into two categories based on their composition: sugar-based and oil-based. The inventory covers transport, substrate pre-treatment, nutrient inputs, electricity and freshwater use, fermentation, and solvent-based extraction. The results revealed that there are significant differences in the impacts of the feedstocks on the environment; the sugar-based substrates display comparatively moderate burdens, and the oil-based substrates have high impacts owing to low conversion efficiencies, high energy and solvent requirements. As a result, this inventory provides a high empirical base for further Life Cycle Impact Assessment (LCIA) and enables making informed decisions about sustainable PHA production.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,APR,2026,207.0,,,,,,,,108783,10.1016/j.biombioe.2025.108783,0,,DEC 2025,,,,,T1336,,,,,,WOS:001637290200001,0,1,1,4.45,False
J,"Du, YC; Gao, ZY; Liu, CL; Weng, ZH; Ren, XY; Li, WX",,,,"Du, Yuchuan; Gao, Ziyue; Liu, Chenglong; Weng, Zihang; Ren, Xiangyu; Li, Wenxiang",,,Comprehensive review on greenhouse gas emission assessment over the full life-cycle of pavement,CASE STUDIES IN CONSTRUCTION MATERIALS,,,,Article,,,,,,,,"Recent studies on pavement greenhouse gas (GHG) emissions have developed and applied various calculation methods and pavement life-cycle assessment (LCA) tools for different research objectives, phases included and assessment levels, exhibiting trade-offs in applicability, accuracy, and data availability. This study systematically reviews studies on pavement GHG emission sources and calculation methods, focusing on complex and controversial features. Pivotal questions including how different research objectives affect the choice of calculation methods, how the vague end-of-life of pavements affects the construction of calculation methods and the effect of uncertainty are explored. These present opportunities for further research. This study emphasizes the accuracy and generalizability of various research objectives and scenarios, aiming to provide a comprehensive reference for the conduct of the life-cycle inventory in pavement lifecycle assessment. It will help policymakers, the transportation sector, and other stakeholders in making more effective decisions on road sustainability, thereby contributing to the goal of netzero emissions.",,,,,,,,,,,,,,,,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",,,,,,JUL,2025,22.0,,,,,,,,e04407,10.1016/j.cscm.2025.e04407,0,,FEB 2025,,,,,Y0A6J,,,,,,WOS:001428865600001,0,1,1,5.2,False
J,"Gkousis, S; Vasilaki, V; Katsou, E",,,,"Gkousis, Spiros; Vasilaki, Vasileia; Katsou, Evina",,,Machine learning and large language models for life cycle inventory compilation: Current situation and future developments,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,,,,Article,,,,,,,,"With increasing requirements for environmental accountability, Life Cycle Assessment (LCA) is becoming key for sustainability reporting. Nevertheless, significant challenges remain regarding data availability, especially for emerging and low-carbon energy technologies, for which Life Cycle Inventory (LCI) data are usually scarce and spread across studies and reports. Common LCI challenges concern the exploitation of available, smaller or larger, LCA datasets and the collection of LCA data from various sources when these are not found in LCA databases. This study explores machine learning (ML), natural language processing, and large language models (LLM) applications to tackle such challenges and estimate missing LCI data. A thorough review of suggested ML and artificial intelligence (AI) applications for LCI compilation is performed, complemented by case studies investigating ML and generative LLM methods to impute or gather missing LCI data for car-driving, power plants, and geothermal energy systems. ML methods can provide more reliable estimations than simple linear regression even for small datasets, while generative LLMs are found to effectively identify and extract LCI information from scientific papers. The potential of ML and AI methods to facilitate LCI compilation and enhance data reliability and availability for the LCA of emerging energy technologies is large, highlighting the crucial role such methods can play for decarbonization. Nevertheless, relevant applications remain in their infancy. More research is needed to construct robust frameworks for large-scale deployment to complement traditional LCI methods, and ensure correct usage of ML algorithms towards automated, accurate, and interpretable AI-assisted LCA.",,,,,,,,,,,,,,,,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",,,,,,MAR,2026,228.0,,,,,,,,116577,10.1016/j.rser.2025.116577,0,,DEC 2025,,,,,X7718,,,,,,WOS:001640941800001,0,1,1,6.27,False
